ID;Descricao;Nome
68049;"user_id=""ALMANDO""";ALMANDO
68050;"user_id=""DENIS""";DENIS
68051;"user_id=""DENIS""";DENIS
68052;"user_id=""ALMANDO""";ALMANDO
68053;"user_id=""NATILAS""";NATILAS
68054;"user_id=""FRANCISCOJ""";FRANCISCOJ
68055;"user_id=""ALMANDO""";ALMANDO
68056;"user_id=""ROBERTAF""";ROBERTAF
68057;"user_id=""ROBERTAF""";ROBERTAF
68058;"user_id=""ALMANDO""";ALMANDO
68059;"user_id=""MARIACM""";MARIACM
68060;"user_id=""MARIACM""";MARIACM
68061;"user_id=""paulocr""";paulocr
68062;"user_id=""LETICIAAR""";LETICIAAR
68063;"user_id=""FRANCISCOJ""";FRANCISCOJ
68064;"user_id=""NATILAS""";NATILAS
68065;"user_id=""DENIS""";DENIS
68066;"user_id=""DENIS""";DENIS
68067;"user_id=""TIERLAC""";TIERLAC
68068;"user_id=""TIERLAC""";TIERLAC
68069;"user_id=""TIERLAC""";TIERLAC
68070;"user_id=""TIERLAC""";TIERLAC
68071;"user_id=""NATILAS""";NATILAS
68072;"user_id=""JUSSARAP""";JUSSARAP
68073;"user_id=""FRANCISCOJ""";FRANCISCOJ
68074;"user_id=""JUSSARAP""";JUSSARAP
68075;"user_id=""ALMANDO""";ALMANDO
68076;"user_id=""ALMANDO""";ALMANDO
68077;"user_id=""JULIAVZ""";JULIAVZ
68078;"user_id=""JULIAVZ""";JULIAVZ
68079;"user_id=""VINICIUSD""";VINICIUSD
68080;"user_id=""DANIELLESEV""";DANIELLESEV
68081;"user_id=""DANIELLESEV""";DANIELLESEV
68082;"user_id=""DANIELLESEV""";DANIELLESEV
68083;"user_id=""ALMANDO""";ALMANDO
68084;"user_id=""LETICIAAR""";LETICIAAR
68085;"user_id=""MARIACM""";MARIACM
68086;"user_id=""MARIACM""";MARIACM
68087;"user_id=""LETICIAAR""";LETICIAAR
68088;"user_id=""DENIS""";DENIS
68089;"user_id=""DENIS""";DENIS
68090;"user_id=""NATILAS""";NATILAS
68091;"user_id=""NATILAS""";NATILAS
68092;"user_id=""TIERLAC""";TIERLAC
68093;"user_id=""FRANCISCOJ""";FRANCISCOJ
68094;"user_id=""FRANCISCOJ""";FRANCISCOJ
68095;"user_id=""TIERLAC""";TIERLAC
68096;"user_id=""FRANCISCOJ""";FRANCISCOJ
68097;"user_id=""FRANCISCOJ""";FRANCISCOJ
68098;"user_id=""ALMANDO""";ALMANDO
68099;"user_id=""ALMANDO""";ALMANDO
68100;"user_id=""rodrigolv""";rodrigolv
68101;"user_id=""DANIELLESEV""";DANIELLESEV
68102;"user_id=""ROBERTAF""";ROBERTAF
68103;"user_id=""ROBERTAF""";ROBERTAF
68104;"user_id=""LETICIAAR""";LETICIAAR
68105;"user_id=""LETICIAAR""";LETICIAAR
68106;"user_id=""DENNIS""";DENNIS
68107;"user_id=""DENNIS""";DENNIS
68108;"user_id=""ALMANDO""";ALMANDO
68109;"user_id=""TIERLAC""";TIERLAC
68110;"user_id=""TIERLAC""";TIERLAC
68111;"user_id=""FRANCISCOJ""";FRANCISCOJ
68112;"user_id=""FRANCISCOJ""";FRANCISCOJ
68113;"user_id=""ROBERTAF""";ROBERTAF
68114;"user_id=""FRANCISCOJ""";FRANCISCOJ
68115;"user_id=""ROBERTAF""";ROBERTAF
68116;"user_id=""CAMILAF""";CAMILAF
68117;"user_id=""CAMILAF""";CAMILAF
68118;"user_id=""ANGELAH""";ANGELAH
68119;"user_id=""NATILAS""";NATILAS
68120;"user_id=""NATILAS""";NATILAS
68121;"user_id=""NATILAS""";NATILAS
68122;"user_id=""NATILAS""";NATILAS
68123;"user_id=""DENNIS""";DENNIS
68124;"user_id=""DENNIS""";DENNIS
68125;"user_id=""ALMANDO""";ALMANDO
68126;"user_id=""ALMANDO""";ALMANDO
68127;"user_id=""DANIELLESEV""";DANIELLESEV
68128;"user_id=""DANIELLESEV""";DANIELLESEV
68129;"user_id=""ALMANDO""";ALMANDO
68130;"user_id=""LETICIAAR""";LETICIAAR
68131;"user_id=""LETICIAAR""";LETICIAAR
68132;"user_id=""DENIS""";DENIS
68133;"user_id=""DENIS""";DENIS
68134;"user_id=""TIERLAC""";TIERLAC
68135;"user_id=""TIERLAC""";TIERLAC
68136;"user_id=""ANGELAH""";ANGELAH
68137;"user_id=""ROBERTAF""";ROBERTAF
68138;"user_id=""MARIACM""";MARIACM
68139;"user_id=""ROBERTAF""";ROBERTAF
68140;"user_id=""MARIACM""";MARIACM
68141;"user_id=""FRANCISCOJ""";FRANCISCOJ
68142;"user_id=""MARIACM""";MARIACM
68143;"user_id=""FRANCISCOJ""";FRANCISCOJ
68144;"user_id=""FRANCISCOJ""";FRANCISCOJ
68145;"user_id=""DENNIS""";DENNIS
68146;"user_id=""DENNIS""";DENNIS
68147;"user_id=""NATILAS""";NATILAS
68148;"user_id=""NATILAS""";NATILAS
68149;"user_id=""MARIACM""";MARIACM
68150;"user_id=""DENIS""";DENIS
68151;"user_id=""DENIS""";DENIS
68152;"user_id=""ANGELAH""";ANGELAH
68153;"user_id=""DANIELLESEV""";DANIELLESEV
68154;"user_id=""DANIELLESEV""";DANIELLESEV
68155;"user_id=""ALMANDO""";ALMANDO
68156;"user_id=""ALMANDO""";ALMANDO
68157;"user_id=""ALMANDO""";ALMANDO
68158;"user_id=""ANGELAH""";ANGELAH
68159;"user_id=""geovaniom""";geovaniom
68160;"user_id=""FRANCISCOJ""";FRANCISCOJ
68161;"user_id=""FRANCISCOJ""";FRANCISCOJ
68162;"user_id=""MARIACM""";MARIACM
68163;"user_id=""FRANCISCOJ""";FRANCISCOJ
68164;"user_id=""NATILAS""";NATILAS
68165;"user_id=""luanag""";luanag
68166;"user_id=""MARIACM""";MARIACM
68167;"user_id=""DENNIS""";DENNIS
68168;"user_id=""DENNIS""";DENNIS
68169;"user_id=""DENIS""";DENIS
68170;"user_id=""DENIS""";DENIS
68171;"user_id=""ANGELAH""";ANGELAH
68172;"user_id=""ANGELAH""";ANGELAH
68173;"user_id=""MARIACM""";MARIACM
68174;"user_id=""LETICIAAR""";LETICIAAR
68175;"user_id=""NATILAS""";NATILAS
68176;"user_id=""NATILAS""";NATILAS
68177;"user_id=""LETICIAAR""";LETICIAAR
68178;"user_id=""PATRICIAL""";PATRICIAL
68179;"user_id=""PATRICIAL""";PATRICIAL
68180;"user_id=""LETICIAAR""";LETICIAAR
68181;"user_id=""PATRICIAL""";PATRICIAL
68182;"user_id=""PATRICIAL""";PATRICIAL
68183;"user_id=""MARIACM""";MARIACM
68184;"user_id=""PATRICIAL""";PATRICIAL
68185;"user_id=""PATRICIAL""";PATRICIAL
68186;"user_id=""PATRICIAL""";PATRICIAL
68187;"user_id=""PATRICIAL""";PATRICIAL
68188;"user_id=""MARCELAC""";MARCELAC
68189;"user_id=""MARCELAC""";MARCELAC
68190;"user_id=""DENIS""";DENIS
68191;"user_id=""DENIS""";DENIS
68192;"user_id=""MARCELAC""";MARCELAC
68193;"user_id=""MARCELAC""";MARCELAC
68194;"user_id=""TIERLAC""";TIERLAC
68195;"user_id=""TIERLAC""";TIERLAC
68196;"user_id=""TIERLAC""";TIERLAC
68197;"user_id=""ANGELAH""";ANGELAH
68198;"user_id=""NATILAS""";NATILAS
68199;"user_id=""luanag""";luanag
68200;"user_id=""LETICIAAR""";LETICIAAR
68201;"user_id=""geovaniom""";geovaniom
68202;"user_id=""LETICIAAR""";LETICIAAR
68203;"user_id=""NATILAS""";NATILAS
68204;"user_id=""NATILAS""";NATILAS
68205;"user_id=""MARIACM""";MARIACM
68206;"user_id=""MARIACM""";MARIACM
68207;"user_id=""TIERLAC""";TIERLAC
68208;"user_id=""DENIS""";DENIS
68209;"user_id=""DENIS""";DENIS
68210;"user_id=""TIERLAC""";TIERLAC
68211;"user_id=""TIERLAC""";TIERLAC
68212;"user_id=""TIERLAC""";TIERLAC
68213;"user_id=""TIERLAC""";TIERLAC
68214;"user_id=""TIERLAC""";TIERLAC
68215;"user_id=""TIERLAC""";TIERLAC
68216;"user_id=""TIERLAC""";TIERLAC
68217;"user_id=""TIERLAC""";TIERLAC
68218;"user_id=""TIERLAC""";TIERLAC
68219;"user_id=""ANGELAH""";ANGELAH
68220;"user_id=""MARCELAC""";MARCELAC
68221;"user_id=""MARCELAC""";MARCELAC
68222;"user_id=""MARCELAC""";MARCELAC
68223;"user_id=""MARCELAC""";MARCELAC
68224;"user_id=""NATILAS""";NATILAS
68225;"user_id=""ROSICLEIAF""";ROSICLEIAF
68226;"user_id=""ROSICLEIAF""";ROSICLEIAF
68227;"user_id=""MARCELAC""";MARCELAC
68228;"user_id=""ANGELAH""";ANGELAH
68229;"user_id=""ROSICLEIAF""";ROSICLEIAF
68230;"user_id=""LETICIAAR""";LETICIAAR
68231;"user_id=""MARCELAC""";MARCELAC
68232;"user_id=""ROSICLEIAF""";ROSICLEIAF
68233;"user_id=""ROSICLEIAF""";ROSICLEIAF
68234;"user_id=""NATILAS""";NATILAS
68235;"user_id=""NATILAS""";NATILAS
68236;"user_id=""NATILAS""";NATILAS
68237;"user_id=""ROSICLEIAF""";ROSICLEIAF
68238;"user_id=""LETICIAAR""";LETICIAAR
68239;"user_id=""ROSICLEIAF""";ROSICLEIAF
68240;"user_id=""ROSICLEIAF""";ROSICLEIAF
68241;"user_id=""ROSICLEIAF""";ROSICLEIAF
68242;"user_id=""ROSICLEIAF""";ROSICLEIAF
68243;"user_id=""ROSICLEIAF""";ROSICLEIAF
68244;"user_id=""ROSICLEIAF""";ROSICLEIAF
68245;"user_id=""ALMANDO""";ALMANDO
68246;"user_id=""ALMANDO""";ALMANDO
68247;"user_id=""ROSICLEIAF""";ROSICLEIAF
68248;"user_id=""ROSICLEIAF""";ROSICLEIAF
68249;"user_id=""ROSICLEIAF""";ROSICLEIAF
68250;"user_id=""ROSICLEIAF""";ROSICLEIAF
68251;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68252;"user_id=""ALINEJ""";ALINEJ
68253;"user_id=""ALMANDO""";ALMANDO
68254;"user_id=""ALMANDO""";ALMANDO
68255;"user_id=""DENIS""";DENIS
68256;"user_id=""DENIS""";DENIS
68258;"user_id=""MARCELAC""";MARCELAC
68259;"user_id=""MARCELAC""";MARCELAC
68260;"user_id=""PATRICIAL""";PATRICIAL
68261;"user_id=""PATRICIAL""";PATRICIAL
68262;"user_id=""luanag""";luanag
68263;"user_id=""NATILAS""";NATILAS
68264;"user_id=""MARCELAC""";MARCELAC
68265;"user_id=""LETICIAAR""";LETICIAAR
68266;"user_id=""NATILAS""";NATILAS
68267;"user_id=""NATILAS""";NATILAS
68268;"user_id=""PATRICIAL""";PATRICIAL
68269;"user_id=""PATRICIAL""";PATRICIAL
68270;"user_id=""LETICIAAR""";LETICIAAR
68271;"user_id=""ALINEJ""";ALINEJ
68272;"user_id=""ALMANDO""";ALMANDO
68273;"user_id=""MARCELOO""";MARCELOO
68274;"user_id=""ALMANDO""";ALMANDO
68275;"user_id=""marceloo""";marceloo
68276;"user_id=""MARCELOO""";MARCELOO
68277;"user_id=""MARCELOO""";MARCELOO
68278;"user_id=""DENIS""";DENIS
68279;"user_id=""DENIS""";DENIS
68280;"user_id=""MARCELAC""";MARCELAC
68281;"user_id=""MARCELAC""";MARCELAC
68282;"user_id=""marceloo""";marceloo
68283;"user_id=""NATILAS""";NATILAS
68284;"user_id=""MARCELOO""";MARCELOO
68285;"user_id=""NATILAS""";NATILAS
68286;"user_id=""NATILAS""";NATILAS
68287;"user_id=""NATILAS""";NATILAS
68288;"user_id=""MARCELAC""";MARCELAC
68289;"user_id=""LETICIAAR""";LETICIAAR
68290;"user_id=""LETICIAAR""";LETICIAAR
68291;"user_id=""DENIS""";DENIS
68292;"user_id=""DENIS""";DENIS
68293;"user_id=""ALINEJ""";ALINEJ
68294;"user_id=""DENIS""";DENIS
68295;"user_id=""DENIS""";DENIS
68296;"user_id=""JEANSM""";JEANSM
68297;"user_id=""GABRIELL""";GABRIELL
68298;"user_id=""JEANSM""";JEANSM
68299;"user_id=""GABRIELL""";GABRIELL
68300;"user_id=""JEANSM""";JEANSM
68301;"user_id=""ALMANDO""";ALMANDO
68302;"user_id=""JEANSM""";JEANSM
68303;"user_id=""JEANSM""";JEANSM
68304;"user_id=""ALMANDO""";ALMANDO
68305;"user_id=""JEANSM""";JEANSM
68306;"user_id=""JEANSM""";JEANSM
68307;"user_id=""JEANSM""";JEANSM
68308;"user_id=""MARCELOO""";MARCELOO
68309;"user_id=""MARCELOO""";MARCELOO
68310;"user_id=""MARIACM""";MARIACM
68311;"user_id=""MARIACM""";MARIACM
68312;"user_id=""MARCELAC""";MARCELAC
68313;"user_id=""MARCELAC""";MARCELAC
68314;"user_id=""MARCELAC""";MARCELAC
68315;"user_id=""LETICIAAR""";LETICIAAR
68316;"user_id=""MARCELOO""";MARCELOO
68317;"user_id=""LETICIAAR""";LETICIAAR
68318;"user_id=""GABRIELL""";GABRIELL
68319;"user_id=""GABRIELL""";GABRIELL
68320;"user_id=""GABRIELL""";GABRIELL
68321;"user_id=""GABRIELL""";GABRIELL
68322;"user_id=""DENIS""";DENIS
68323;"user_id=""DENIS""";DENIS
68324;"user_id=""ALMANDO""";ALMANDO
68325;"user_id=""ALMANDO""";ALMANDO
68326;"user_id=""MARCELOO""";MARCELOO
68327;"user_id=""MARIACM""";MARIACM
68328;"user_id=""MARCELOO""";MARCELOO
68329;"user_id=""ALMANDO""";ALMANDO
68330;"user_id=""MARCELOO""";MARCELOO
68331;"user_id=""LETICIAAR""";LETICIAAR
68332;"user_id=""LETICIAAR""";LETICIAAR
68333;"user_id=""LETICIAAR""";LETICIAAR
68334;"user_id=""LETICIAAR""";LETICIAAR
68335;"user_id=""GABRIELL""";GABRIELL
68336;"user_id=""GABRIELL""";GABRIELL
68337;"user_id=""GABRIELL""";GABRIELL
68338;"user_id=""GABRIELL""";GABRIELL
68339;"user_id=""DENIS""";DENIS
68340;"user_id=""DENIS""";DENIS
68341;"user_id=""ALMANDO""";ALMANDO
68342;"user_id=""ALMANDO""";ALMANDO
68343;"user_id=""ALMANDO""";ALMANDO
68344;"user_id=""MARCELOO""";MARCELOO
68345;"user_id=""MARCELOO""";MARCELOO
68346;"user_id=""JEFFERSONM""";JEFFERSONM
68347;"user_id=""MARIACM""";MARIACM
68348;"user_id=""JEFFERSONM""";JEFFERSONM
68349;"user_id=""JEFFERSONM""";JEFFERSONM
68350;"user_id=""MARCELOO""";MARCELOO
68351;"user_id=""CAMILAF""";CAMILAF
68352;"user_id=""CAMILAF""";CAMILAF
68353;"user_id=""CAMILAF""";CAMILAF
68354;"user_id=""CAMILAF""";CAMILAF
68355;"user_id=""CAMILAF""";CAMILAF
68356;"user_id=""CAMILAF""";CAMILAF
68357;"user_id=""JEFFERSONM""";JEFFERSONM
68358;"user_id=""CAMILAF""";CAMILAF
68359;"user_id=""CAMILAF""";CAMILAF
68360;"user_id=""CAMILAF""";CAMILAF
68361;"user_id=""CAMILAF""";CAMILAF
68362;"user_id=""gabriell""";gabriell
68363;"user_id=""GABRIELL""";GABRIELL
68364;"user_id=""GABRIELL""";GABRIELL
68365;"user_id=""GABRIELL""";GABRIELL
68366;"user_id=""FELIPEG""";FELIPEG
68367;"user_id=""FELIPEG""";FELIPEG
68368;"user_id=""DENIS""";DENIS
68369;"user_id=""DENIS""";DENIS
68370;"user_id=""ALMANDO""";ALMANDO
68371;"user_id=""FELIPEG""";FELIPEG
68372;"user_id=""FELIPEG""";FELIPEG
68373;"user_id=""ALMANDO""";ALMANDO
68374;"user_id=""ALMANDO""";ALMANDO
68375;"user_id=""MARIACM""";MARIACM
68376;"user_id=""JEFFERSONM""";JEFFERSONM
68377;"user_id=""CARINAM""";CARINAM
68378;"user_id=""CARINAM""";CARINAM
68379;"user_id=""JEFFERSONM""";JEFFERSONM
68380;"user_id=""GABRIELL""";GABRIELL
68381;"user_id=""GABRIELL""";GABRIELL
68382;"user_id=""GABRIELL""";GABRIELL
68383;"user_id=""GABRIELL""";GABRIELL
68384;"user_id=""CARINAM""";CARINAM
68385;"user_id=""CARINAM""";CARINAM
68386;"user_id=""DENNIS""";DENNIS
68387;"user_id=""DENNIS""";DENNIS
68388;"user_id=""DENNIS""";DENNIS
68389;"user_id=""DENNIS""";DENNIS
68390;"user_id=""DENIS""";DENIS
68391;"user_id=""DENIS""";DENIS
68392;"user_id=""DENIS""";DENIS
68393;"user_id=""DENIS""";DENIS
68394;"user_id=""DENIS""";DENIS
68395;"user_id=""DENIS""";DENIS
68396;"user_id=""WALDINEYJ""";WALDINEYJ
68397;"user_id=""WALDINEYJ""";WALDINEYJ
68398;"user_id=""WALDINEYJ""";WALDINEYJ
68399;"user_id=""WALDINEYJ""";WALDINEYJ
68400;"user_id=""JEFFERSONM""";JEFFERSONM
68401;"user_id=""WALDINEYJ""";WALDINEYJ
68402;"user_id=""WALDINEYJ""";WALDINEYJ
68403;"user_id=""WALDINEYJ""";WALDINEYJ
68404;"user_id=""WALDINEYJ""";WALDINEYJ
68405;"user_id=""JEFFERSONM""";JEFFERSONM
68406;"user_id=""WALDINEYJ""";WALDINEYJ
68407;"user_id=""WALDINEYJ""";WALDINEYJ
68408;"user_id=""WALDINEYJ""";WALDINEYJ
68409;"user_id=""WALDINEYJ""";WALDINEYJ
68410;"user_id=""CARINAM""";CARINAM
68411;"user_id=""CARINAM""";CARINAM
68412;"user_id=""DENNIS""";DENNIS
68413;"user_id=""DENNIS""";DENNIS
68414;"user_id=""DENIS""";DENIS
68415;"user_id=""DENIS""";DENIS
68416;"user_id=""JEFFERSONM""";JEFFERSONM
68417;"user_id=""JEFFERSONM""";JEFFERSONM
68418;"user_id=""JEFFERSONM""";JEFFERSONM
68419;"user_id=""ANGELAH""";ANGELAH
68420;"user_id=""ANGELAH""";ANGELAH
68421;"user_id=""JEFFERSONM""";JEFFERSONM
68422;"user_id=""CARINAM""";CARINAM
68423;"user_id=""CARINAM""";CARINAM
68424;"user_id=""DENNIS""";DENNIS
68425;"user_id=""DENNIS""";DENNIS
68426;"user_id=""angelah""";angelah
68427;"user_id=""ANGELAH""";ANGELAH
68428;"user_id=""DENIS""";DENIS
68429;"user_id=""DENIS""";DENIS
68430;"user_id=""JEFFERSONM""";JEFFERSONM
68431;"user_id=""JEFFERSONM""";JEFFERSONM
68432;"user_id=""CARINAM""";CARINAM
68433;"user_id=""CARINAM""";CARINAM
68434;"user_id=""DENNIS""";DENNIS
68435;"user_id=""DENNIS""";DENNIS
68436;"user_id=""DENIS""";DENIS
68437;"user_id=""DENIS""";DENIS
68438;"user_id=""ANGELAH""";ANGELAH
68439;"user_id=""ANGELAH""";ANGELAH
68440;"user_id=""JEFFERSONM""";JEFFERSONM
68441;"user_id=""JEFFERSONM""";JEFFERSONM
68442;"user_id=""CARINAM""";CARINAM
68443;"user_id=""ANGELAH""";ANGELAH
68444;"user_id=""ANGELAH""";ANGELAH
68445;"user_id=""JACYRP""";JACYRP
68446;"user_id=""JACYRP""";JACYRP
68447;"user_id=""JEFFERSONM""";JEFFERSONM
68448;"user_id=""JACYRP""";JACYRP
68449;"user_id=""JACYRP""";JACYRP
68450;"user_id=""JEFFERSONM""";JEFFERSONM
68451;"user_id=""CARINAM""";CARINAM
68452;"user_id=""ANGELAH""";ANGELAH
68453;"user_id=""ANGELAH""";ANGELAH
68454;"user_id=""ANGELAH""";ANGELAH
68455;"user_id=""ANGELAH""";ANGELAH
68456;"user_id=""TIERLAC""";TIERLAC
68457;"user_id=""TIERLAC""";TIERLAC
68458;"user_id=""TIERLAC""";TIERLAC
68459;"user_id=""TIERLAC""";TIERLAC
68460;"user_id=""LEANDROZZ""";LEANDROZZ
68461;"user_id=""demo""";demo
68462;"user_id=""JACYRP""";JACYRP
68463;"user_id=""JEFFERSONM""";JEFFERSONM
68464;"user_id=""JACYRP""";JACYRP
68465;"user_id=""LEANDROZZ""";LEANDROZZ
68466;"user_id=""LEANDROZZ""";LEANDROZZ
68467;"user_id=""JEFFERSONM""";JEFFERSONM
68468;"user_id=""JACYRP""";JACYRP
68469;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68470;"user_id=""LEANDROZZ""";LEANDROZZ
68471;"user_id=""CARINAM""";CARINAM
68472;"user_id=""CARINAM""";CARINAM
68474;"user_id=""JACYRP""";JACYRP
68475;"user_id=""JACYRP""";JACYRP
68476;"user_id=""JEFFERSONM""";JEFFERSONM
68477;"user_id=""JEFFERSONM""";JEFFERSONM
68478;"user_id=""FELIPEG""";FELIPEG
68479;"user_id=""FELIPEG""";FELIPEG
68480;"user_id=""FELIPEG""";FELIPEG
68481;"user_id=""FELIPEG""";FELIPEG
68482;"user_id=""LEANDROZZ""";LEANDROZZ
68483;"user_id=""CARINAM""";CARINAM
68484;"user_id=""JACYRP""";JACYRP
68485;"user_id=""CARINAM""";CARINAM
68486;"user_id=""PILARCD""";PILARCD
68487;"user_id=""PILARCD""";PILARCD
68488;"user_id=""DENIS""";DENIS
68489;"user_id=""DENIS""";DENIS
68490;"user_id=""DENIS""";DENIS
68491;"user_id=""DENIS""";DENIS
68492;"user_id=""PILARCD""";PILARCD
68493;"user_id=""PILARCD""";PILARCD
68494;"user_id=""PILARCD""";PILARCD
68495;"user_id=""PILARCD""";PILARCD
68496;"user_id=""MARCOPH""";MARCOPH
68497;"user_id=""MARCOPH""";MARCOPH
68498;"user_id=""MARCOPH""";MARCOPH
68499;"user_id=""PILARCD""";PILARCD
68500;"user_id=""PILARCD""";PILARCD
68501;"user_id=""MARCOPH""";MARCOPH
68502;"user_id=""PILARCD""";PILARCD
68503;"user_id=""PILARCD""";PILARCD
68504;"user_id=""FELIPEG""";FELIPEG
68505;"user_id=""PILARCD""";PILARCD
68506;"user_id=""PILARCD""";PILARCD
68507;"user_id=""PILARCD""";PILARCD
68508;"user_id=""FELIPEG""";FELIPEG
68509;"user_id=""FELIPEG""";FELIPEG
68510;"user_id=""FELIPEG""";FELIPEG
68511;"user_id=""PILARCD""";PILARCD
68512;"user_id=""PILARCD""";PILARCD
68513;"user_id=""PILARCD""";PILARCD
68514;"user_id=""LEANDROZZ""";LEANDROZZ
68515;"user_id=""PILARCD""";PILARCD
68516;"user_id=""PILARCD""";PILARCD
68517;"user_id=""LEANDROZZ""";LEANDROZZ
68518;"user_id=""JACYRP""";JACYRP
68519;"user_id=""JACYRP""";JACYRP
68520;"user_id=""CARINAM""";CARINAM
68521;"user_id=""CARINAM""";CARINAM
68522;"user_id=""LEANDROZZ""";LEANDROZZ
68523;"user_id=""JACYRP""";JACYRP
68524;"user_id=""DENIS""";DENIS
68525;"user_id=""DENIS""";DENIS
68526;"user_id=""JEFFERSONM""";JEFFERSONM
68527;"user_id=""JEFFERSONM""";JEFFERSONM
68528;"user_id=""MARCOPH""";MARCOPH
68529;"user_id=""MARCOPH""";MARCOPH
68530;"user_id=""LEANDROZZ""";LEANDROZZ
68531;"user_id=""FELIPEG""";FELIPEG
68532;"user_id=""FELIPEG""";FELIPEG
68533;"user_id=""FELIPEG""";FELIPEG
68534;"user_id=""FELIPEG""";FELIPEG
68535;"user_id=""FELIPEG""";FELIPEG
68536;"user_id=""FELIPEG""";FELIPEG
68537;"user_id=""lucianom""";lucianom
68538;"user_id=""CARINAM""";CARINAM
68539;"user_id=""CARINAM""";CARINAM
68540;"user_id=""LEANDROZZ""";LEANDROZZ
68541;"user_id=""DENIS""";DENIS
68542;"user_id=""DENIS""";DENIS
68543;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68544;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68545;"user_id=""JEFFERSONM""";JEFFERSONM
68546;"user_id=""JEFFERSONM""";JEFFERSONM
68547;"user_id=""MARCOPH""";MARCOPH
68548;"user_id=""MARCOPH""";MARCOPH
68549;"user_id=""LEANDROZZ""";LEANDROZZ
68550;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68551;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68552;"user_id=""CARINAM""";CARINAM
68553;"user_id=""LEANDROZZ""";LEANDROZZ
68554;"user_id=""LEANDROZZ""";LEANDROZZ
68555;"user_id=""CARINAM""";CARINAM
68556;"user_id=""LEANDROZZ""";LEANDROZZ
68557;"user_id=""LEANDROZZ""";LEANDROZZ
68558;"user_id=""DENIS""";DENIS
68559;"user_id=""DENIS""";DENIS
68560;"user_id=""JEFFERSONM""";JEFFERSONM
68561;"user_id=""MARCOPH""";MARCOPH
68562;"user_id=""JEFFERSONM""";JEFFERSONM
68563;"user_id=""MARCOPH""";MARCOPH
68564;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68565;"user_id=""CARINAM""";CARINAM
68566;"user_id=""CARINAM""";CARINAM
68567;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68568;"user_id=""JANAINAD""";JANAINAD
68569;"user_id=""JANAINAD""";JANAINAD
68570;"user_id=""JANAINAD""";JANAINAD
68571;"user_id=""JANAINAD""";JANAINAD
68572;"user_id=""JANAINAD""";JANAINAD
68573;"user_id=""JANAINAD""";JANAINAD
68574;"user_id=""JANAINAD""";JANAINAD
68575;"user_id=""JANAINAD""";JANAINAD
68576;"user_id=""JANAINAD""";JANAINAD
68577;"user_id=""JANAINAD""";JANAINAD
68578;"user_id=""JANAINAD""";JANAINAD
68579;"user_id=""JANAINAD""";JANAINAD
68580;"user_id=""JANAINAD""";JANAINAD
68581;"user_id=""JANAINAD""";JANAINAD
68582;"user_id=""JANAINAD""";JANAINAD
68583;"user_id=""JANAINAD""";JANAINAD
68584;"user_id=""JANAINAD""";JANAINAD
68585;"user_id=""JEFFERSONM""";JEFFERSONM
68586;"user_id=""JEFFERSONM""";JEFFERSONM
68587;"user_id=""DENIS""";DENIS
68588;"user_id=""DENIS""";DENIS
68589;"user_id=""JANAINAD""";JANAINAD
68590;"user_id=""CARINAM""";CARINAM
68591;"user_id=""CARINAM""";CARINAM
68594;"user_id=""JEFFERSONM""";JEFFERSONM
68595;"user_id=""JEFFERSONM""";JEFFERSONM
68596;"user_id=""JEFFERSONM""";JEFFERSONM
68597;"user_id=""BRENDAR""";BRENDAR
68598;"user_id=""BRENDAR""";BRENDAR
68599;"user_id=""BRENDAR""";BRENDAR
68600;"user_id=""BRENDAR""";BRENDAR
68601;"user_id=""JEFFERSONM""";JEFFERSONM
68602;"user_id=""JEFFERSONM""";JEFFERSONM
68603;"user_id=""MARCELOO""";MARCELOO
68604;"user_id=""MARCELOO""";MARCELOO
68605;"user_id=""MARCELOO""";MARCELOO
68606;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68607;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68608;"user_id=""MARCELOO""";MARCELOO
68609;"user_id=""DENIS""";DENIS
68610;"user_id=""DENIS""";DENIS
68611;"user_id=""DENIS""";DENIS
68612;"user_id=""DENIS""";DENIS
68613;"user_id=""JEFFERSONM""";JEFFERSONM
68614;"user_id=""JEFFERSONM""";JEFFERSONM
68615;"user_id=""MARCELOO""";MARCELOO
68616;"user_id=""BRENDAR""";BRENDAR
68617;"user_id=""BRENDAR""";BRENDAR
68618;"user_id=""BRENDAR""";BRENDAR
68619;"user_id=""BRENDAR""";BRENDAR
68620;"user_id=""BRENDAR""";BRENDAR
68621;"user_id=""BRENDAR""";BRENDAR
68622;"user_id=""BRENDAR""";BRENDAR
68623;"user_id=""BRENDAR""";BRENDAR
68624;"user_id=""BRENDAR""";BRENDAR
68625;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68626;"user_id=""sa_ui_desktopcentral""";sa_ui_desktopcentral
68627;"user_id=""BRENDAR""";BRENDAR
